genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,11672,2,1,0.16874075,0.15869229,0.13203269,0.194490134716034,2.8130419254303,6,4587.36076660156,2150.24371337891,86,0,0,86,459.19390625,4.4253125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,1,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,10487,2,1,0.17513181,0.12785624,0.11511613,0.194490134716034,2.8130419254303,9,571.509255981445,2847.89885253906,105,1,0,106,465.9221875,11.78578125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,24458,12,1,0.13477924,0.11735881,0.10169501,0.194490134716034,2.8130419254303,6,5165.41389160156,1010.24326171875,405,0,0,405,755.68984375,20.1396875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,1,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,19634,1,7,0.13118225,0.11930507,0.11422265,0.194490134716034,2.8130419254303,8,4331.19990234375,3437.78930664063,271,1,0,272,747.92296875,31.5190625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,24883,1,5,0.11211486,0.10648982,0.10224885,0.194490134716034,2.8130419254303,6,1585.76568603516,2994.13579101563,174,0,0,174,327.33765625,8.0378125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,1,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,25503,1,5,0.16356759,0.12667482,0.09706228,0.194490134716034,2.8130419254303,16,1245.73518066406,2819.72537841797,340,0,0,341,950.13265625,29.57734375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,27395,2,12,0.19273992,0.114182346,0.10961792,0.194490134716034,2.8130419254303,5,4976.06560058594,2515.94230957031,440,1,0,441,767.7465625,10.97296875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,26349,9,2,0.23728923,0.15929288,0.10243595,0.194490134716034,2.8130419254303,9,3885.09890136719,578.723361206055,2,0,0,2,803.73609375,4.4253125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,32103,1,2,0.15175194,0.13368377,0.09689954,0.194490134716034,2.8130419254303,21,3722.395703125,2284.06060791016,216,0,0,216,486.061875,15.6240625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,11095,1,5,0.15574439,0.11953197,0.080641955,0.194490134716034,2.8130419254303,9,4730.98420410156,1886.62044677734,347,0,0,347,1032.9040625,38.42796875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,15832,2,7,0.17749375,0.15402947,0.13483438,0.194490134716034,2.8130419254303,15,4553.81398925781,2882.91549072266,382,0,0,382,758.444375,9.34734375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,26367,9,5,0.20868698,0.12926689,0.12221882,0.194490134716034,2.8130419254303,9,3683.37373046875,181.319062042236,5,0,0,5,867.58703125,9.8440625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,8508,12,1,0.15360163,0.13674,0.1063051,0.194490134716034,2.8130419254303,2,2063.65037841797,3475.590234375,79,2,0,81,800.48484375,36.44109375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,1457,2,9,0.19747557,0.16846581,0.09437096,0.194490134716034,2.8130419254303,14,4425.92385253906,2538.85786132813,175,0,0,175,782.0159375,4.876875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,27445,2,7,0.16328135,0.13715461,0.114356786,0.194490134716034,2.8130419254303,21,1616.06032104492,3506.37741699219,100,0,0,100,526.4315625,13.4565625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,34600,1,2,0.2860778,0.1093576,0.09746187,0.194490134716034,2.8130419254303,7,4014.59938964844,3033.96024169922,312,0,0,312,798.40765625,7.27015625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,21721,1,5,0.18641281,0.13326238,0.0962766,0.194490134716034,2.8130419254303,1,4981.15854492187,760.027157592773,164,0,0,164,732.8859375,6.00578125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,23940,1,7,0.16595423,0.13620266,0.092538394,0.194490134716034,2.8130419254303,8,5375.60751953125,970.897869873047,485,0,0,485,790.6859375,14.81125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,32731,1,5,0.15927964,0.14093626,0.11672052,0.194490134716034,2.8130419254303,5,3578.37880859375,2372.34252929688,131,0,0,131,477.34671875,5.3284375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,31209,1,5,0.29901192,0.12612359,0.105450734,0.194490134716034,2.8130419254303,2,3778.28569335937,2416.76270751953,172,0,0,172,642.97984375,7.27015625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,12220,2,1,0.14652538,0.12996243,0.10111825,0.194490134716034,2.8130419254303,2,4243.74204101563,2383.48923339844,175,0,0,175,595.881875,25.9196875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,27446,1,2,0.1861026,0.1757882,0.10504328,0.194490134716034,2.8130419254303,6,1620.32142333984,3493.11276855469,100,1,0,101,337.90421875,10.115,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,1,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,31172,12,2,0.1506707,0.1381104,0.12487396,0.194490134716034,2.8130419254303,14,3987.403125,2467.18227539063,488,0,0,488,1211.6325,72.38546875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,31212,1,12,0.14569286,0.13338748,0.10981408,0.194490134716034,2.8130419254303,2,3777.93332519531,2377.09493408203,220,0,0,220,557.8603125,33.37046875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,24786,1,5,0.146623,0.12336251,0.115987085,0.194490134716034,2.8130419254303,4,1223.13796386719,3322.82410888672,312,0,0,312,484.075,7.225,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,25110,1,2,0.13849254,0.12002543,0.08131369,0.194490134716034,2.8130419254303,2,1636.87162475586,3240.00036621094,225,0,0,226,514.55546875,18.55921875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,16453,7,2,0.19597276,0.1333642,0.122566916,0.194490134716034,2.8130419254303,1,4255.12822265625,3032.74479980469,551,0,0,552,1063.47484375,46.6915625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,32832,1,2,0.12582664,0.108825654,0.107250474,0.194490134716034,2.8130419254303,20,5368.66059570313,3416.32265625,272,0,0,273,418.869375,17.56578125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,11271,12,2,0.17649455,0.1635601,0.11220867,0.194490134716034,2.8130419254303,1,4877.22985839844,1889.45703125,207,0,0,207,886.19140625,41.04703125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,9009,2,12,0.14417905,0.12554756,0.11979179,0.194490134716034,2.8130419254303,1,4708.73935546875,1667.61533203125,182,0,0,182,633.0003125,32.73828125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,20275,1,2,0.13161208,0.110790744,0.09351889,0.194490134716034,2.8130419254303,14,3150.05227050781,2763.51705322266,115,0,0,115,442.03453125,11.60515625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,31792,1,5,0.13167314,0.12690821,0.09505319,0.194490134716034,2.8130419254303,12,3605.29575195313,2102.41461181641,204,0,0,204,556.73140625,17.74640625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,32105,12,1,0.15830237,0.13837965,0.10078734,0.194490134716034,2.8130419254303,2,3660.78149414063,2325.13909912109,212,0,0,212,762.28265625,22.6684375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,36521,2,1,0.12853731,0.12526526,0.12370016,0.194490134716034,2.8130419254303,20,3454.02708740234,2583.97841796875,198,0,0,198,493.69328125,18.42375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5665,2,1,0.099564835,0.09922474,0.071410134,0.194490134716034,2.8130419254303,2,2423.96446533203,2671.60146484375,123,1,0,125,193.63,32.5125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,35696,13,2,0.25019196,0.10137643,0.086290285,0.194490134716034,2.8130419254303,2,3843.95939941406,2814.26118164063,143,0,0,143,274.14359375,70.12765625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,21098,13,2,0.19696833,0.13132155,0.10823977,0.194490134716034,2.8130419254303,2,2569.81105957031,3128.75225830078,85,0,0,85,169.20046875,38.0215625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,23601,9,11,0.1894585,0.10588072,0.10527387,0.194490134716034,2.8130419254303,5,2846.35864257813,3432.74056396484,55,0,0,55,82.04890625,21.494375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,16388,13,7,0.13884415,0.11999075,0.09254383,0.194490134716034,2.8130419254303,7,4598.7423828125,2964.76555175781,80,0,0,80,91.71234375,12.0115625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,13810,13,1,0.13659781,0.086622395,0.07532855,0.194490134716034,2.8130419254303,8,2912.81697998047,1324.97713623047,334,0,0,334,196.56515625,61.954375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,29693,7,9,0.12250319,0.11689337,0.096979864,0.194490134716034,2.8130419254303,7,5301.55625,2772.09528808594,132,0,0,132,99.0728125,25.87453125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,21337,9,2,0.13710123,0.11550321,0.107829764,0.194490134716034,2.8130419254303,9,2859.61644287109,3239.11280517578,255,0,0,256,183.87625,50.16859375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,894,13,9,0.27647635,0.19036625,0.07752438,0.194490134716034,2.8130419254303,17,2304.25101318359,3513.04418945313,214,0,0,214,182.11515625,75.36578125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,2127,9,2,0.27649954,0.11311913,0.07514551,0.194490134716034,2.8130419254303,17,4954.69274902344,2804.75637207031,174,0,0,174,153.17,34.860625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30861,13,7,0.19520386,0.1681876,0.10715863,0.194490134716034,2.8130419254303,13,5015.42915039063,2829.03677978516,162,0,0,162,167.66515625,45.47234375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,25870,2,9,0.16737397,0.07576298,0.0713472,0.194490134716034,2.8130419254303,6,1275.89523925781,2567.80662841797,122,0,0,122,119.1221875,19.82359375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,9304,2,13,0.11242458,0.098182924,0.08907587,0.194490134716034,2.8130419254303,3,4897.86643066406,929.654193115234,66,0,0,66,54.86484375,23.9328125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5795,13,9,0.24941207,0.18840046,0.13113768,0.194490134716034,2.8130419254303,22,2348.93909912109,3217.64573974609,68,0,0,68,48.09140625,29.75796875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,17359,9,2,0.27126575,0.16117032,0.11498308,0.194490134716034,2.8130419254303,9,4761.94155273438,2651.57479248047,257,0,0,257,269.26671875,50.394375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5718,13,9,0.1820252,0.16563316,0.061690126,0.194490134716034,2.8130419254303,17,2342.30511474609,3270.47979736328,106,0,0,106,104.943125,34.27359375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,21192,1,12,0.13018183,0.10004279,0.0649623,0.194490134716034,2.8130419254303,12,2900.21577148438,2563.95216064453,448,0,0,448,291.6190625,90.71890625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,2118,13,9,0.24217394,0.09983193,0.092490464,0.194490134716034,2.8130419254303,17,4965.73569335938,2796.17896728516,130,0,0,130,153.75703125,34.68,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,1881,4,2,0.1413738,0.096910715,0.08051295,0.194490134716034,2.8130419254303,13,4968.66088867188,3022.6099609375,196,0,0,196,244.024375,36.7571875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14629,13,9,0.15599194,0.12599447,0.0777814,0.194490134716034,2.8130419254303,9,4908.81806640625,2674.52520751953,117,0,0,117,132.398125,60.4190625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,2894,2,1,0.10710369,0.10189807,0.08204899,0.194490134716034,2.8130419254303,4,1273.76972045898,3388.31831054688,377,0,0,377,309.59125,65.25078125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,16064,13,2,0.1984017,0.094864085,0.07762538,0.194490134716034,2.8130419254303,13,4800.36877441406,3037.02966308594,86,0,0,86,72.20484375,23.9328125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Whole Split - Clean Data
