genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6324,13,1,0.12095633,0.085029155,0.07090921,0.152549341,2.9300704,4,2099.170044,2640.059326,96,0,0,96,92.48,25.9196875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,26171,4,2,0.16225404,0.079341866,0.06825432,0.152549341,2.9300704,6,951.3090637,3349.374573,134,0,0,134,62.08984375,23.43609375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,11368,9,13,0.2161015,0.08429318,0.08215298,0.152549341,2.9300704,2,4747.389453,2374.687292,27,0,0,27,46.28515625,9.8440625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30861,13,12,0.11919544,0.09096948,0.075223304,0.152549341,2.9300704,13,5015.42915,2829.03678,162,0,0,162,167.6651563,45.47234375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,33506,2,13,0.146872,0.0771207,0.069266476,0.152549341,2.9300704,3,2049.854272,1642.708112,54,0,0,54,39.015,11.15359375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,13229,8,1,0.10117116,0.08442981,0.075026825,0.152549341,2.9300704,10,2833.680859,1411.236572,228,0,0,228,146.0353125,44.614375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,11101,13,9,0.19741213,0.11134603,0.07393645,0.152549341,2.9300704,9,4802.648584,1909.734595,40,0,0,40,26.37125,8.67,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,1570,13,4,0.15640451,0.08932326,0.07188904,0.152549341,2.9300704,10,4936.910815,1804.675342,191,0,0,192,134.02375,55.85828125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,21626,4,8,0.17078546,0.06860754,0.06510583,0.152549341,2.9300704,17,2497.078992,2654.836377,97,0,0,97,213.9503125,67.1021875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30636,3,8,0.08906233,0.082324214,0.07823798,0.152549341,2.9300704,13,5104.047876,2983.38877,106,0,0,106,64.9346875,17.38515625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6033,13,1,0.13710128,0.08040722,0.069541425,0.152549341,2.9300704,17,2411.237708,2939.77854,120,0,0,120,64.121875,16.5271875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,22129,13,12,0.16277295,0.15810776,0.0845449,0.152549341,2.9300704,10,1348.013153,2282.249792,78,0,0,78,42.94359375,14.13390625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30634,13,12,0.12668689,0.11803657,0.083877295,0.152549341,2.9300704,13,5093.654883,2977.952173,140,0,0,140,124.27,34.90578125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,9705,9,2,0.15796134,0.11528743,0.090592146,0.152549341,2.9300704,10,4161.360938,1041.92226,43,0,0,43,61.99953125,11.4696875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,12079,13,1,0.09098753,0.07626238,0.069549166,0.152549341,2.9300704,12,4404.85481,2404.159424,257,0,0,258,168.9295313,55.58734375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6605,9,2,0.17348343,0.102880575,0.08903885,0.152549341,2.9300704,18,2397.552417,2856.311487,132,0,0,132,239.1023438,47.00765625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6467,13,9,0.16982679,0.12166214,0.08159379,0.152549341,2.9300704,2,2344.073804,3094.681909,275,0,0,275,158.408125,89.59,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5710,2,13,0.21376486,0.082543366,0.07955495,0.152549341,2.9300704,17,2342.852344,3341.794714,102,0,0,102,174.7998438,49.13,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,19240,13,4,0.09335484,0.077856034,0.07449375,0.152549341,2.9300704,6,2850.844177,1783.438831,149,0,0,149,135.5139063,7.6765625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,10428,1,9,0.16018985,0.067267805,0.06432132,0.152549341,2.9300704,15,734.7456238,2699.660803,121,0,0,121,88.55140625,10.2053125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15985,4,1,0.0870475,0.0799104,0.07022748,0.152549341,2.9300704,13,4551.32749,2837.257874,225,0,0,225,193.449375,35.4025,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30254,9,1,0.11893729,0.09748231,0.073414065,0.152549341,2.9300704,13,5022.021631,3184.514001,309,0,0,309,116.4579688,56.535625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14759,2,1,0.076066755,0.07496367,0.0702261,0.152549341,2.9300704,1,4887.066284,3133.447388,45,0,0,45,177.0576563,20.771875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6596,4,8,0.13157207,0.07692293,0.07458997,0.152549341,2.9300704,1,2382.89967,2830.436499,69,0,0,69,74.4175,19.73328125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,9786,4,13,0.07791725,0.07780589,0.07224825,0.152549341,2.9300704,10,4585.703931,1410.395911,201,0,0,201,112.4390625,17.65609375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,18074,4,1,0.09802778,0.092473425,0.075699456,0.152549341,2.9300704,12,2875.808362,2389.910095,13,0,0,13,41.001875,7.45078125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,9583,13,4,0.084072754,0.08165553,0.075464964,0.152549341,2.9300704,10,4478.467383,1222.891016,72,0,0,72,73.33375,5.8703125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,18217,13,2,0.1793399,0.11980434,0.06546259,0.152549341,2.9300704,2,2648.647522,2518.459521,57,0,0,58,79.2040625,13.36625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14948,13,8,0.14236355,0.098496474,0.08507417,0.152549341,2.9300704,13,4678.373022,3010.182239,120,0,0,120,124.4957813,36.35078125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6978,4,2,0.12197244,0.09342264,0.07431314,0.152549341,2.9300704,2,1889.286865,3036.40918,240,0,0,240,363.598125,63.71546875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,35200,4,1,0.1146507,0.08926381,0.072009034,0.152549341,2.9300704,7,4021.178174,3303.146484,96,0,0,96,62.36078125,25.87453125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30657,13,12,0.15886913,0.14456552,0.07452764,0.152549341,2.9300704,13,5087.888745,3004.48562,244,0,0,244,138.7651563,49.4009375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,18545,13,2,0.13922931,0.10555646,0.07952534,0.152549341,2.9300704,21,2590.873462,2250.952319,62,0,0,62,62.08984375,7.9475,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,32434,8,4,0.13257185,0.081769556,0.07633833,0.152549341,2.9300704,12,3526.572388,2251.545618,420,0,0,420,158.2275,79.83625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6100,8,13,0.12125947,0.080981456,0.07922331,0.152549341,2.9300704,21,2353.88678,2901.697046,139,0,0,139,85.796875,41.363125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Independent Sampling - Raw Data
