genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,9502,1,6,0.15867601,0.1305945,0.08580074,0.186129391,2.94544363,1,4619.545386,898.6838745,185,0,0,186,503.3115625,7.4959375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,34600,7,12,0.22339873,0.092195906,0.072144,0.186129391,2.94544363,7,4014.59939,3033.960242,312,0,0,312,798.4076563,7.27015625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,17317,2,7,0.119116895,0.09410693,0.089970976,0.186129391,2.94544363,14,4670.511353,2599.183997,381,0,0,381,869.348125,44.1628125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,26502,2,1,0.15183145,0.13851888,0.0927607,0.186129391,2.94544363,5,5354.081934,2496.052808,124,0,0,124,666.2804688,5.41875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,27446,1,11,0.111581035,0.10526922,0.10208192,0.186129391,2.94544363,6,1620.321423,3493.112769,100,1,0,101,337.9042188,10.115,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,1,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,36265,1,2,0.1513211,0.11416983,0.09885966,0.186129391,2.94544363,14,3601.326318,2638.034143,332,1,0,333,780.480625,35.1315625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,17408,9,13,0.13646305,0.098880276,0.098295875,0.186129391,2.94544363,1,4308.764136,2657.91991,128,0,0,128,392.9045313,34.2284375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,35567,7,2,0.2284159,0.1472627,0.12886603,0.186129391,2.94544363,7,3802.169531,2639.773779,261,1,0,262,881.08875,15.6240625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,21240,6,1,0.12273731,0.108223826,0.08435629,0.186129391,2.94544363,1,2595.401123,2901.540576,235,0,0,235,603.64875,10.25046875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,36532,7,1,0.18472242,0.1475555,0.09985793,0.186129391,2.94544363,1,3420.948267,2629.996289,415,0,0,415,1170.495156,58.02578125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5557,4,2,0.28586954,0.11071106,0.11009182,0.186129391,2.94544363,9,2418.51604,3090.744019,257,0,0,258,211.7376563,51.9296875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6018,13,1,0.14068797,0.12743105,0.10804134,0.186129391,2.94544363,9,2427.126648,2914.583801,178,0,0,178,101.4660938,40.46,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14476,9,13,0.19720331,0.12143466,0.10024056,0.186129391,2.94544363,17,4870.489624,3260.295569,157,0,0,157,152.8990625,66.5603125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,20562,13,9,0.28989938,0.124264225,0.08219056,0.186129391,2.94544363,1,3051.730969,3135.6776,92,0,0,92,100.6532813,26.4615625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30830,1,9,0.12941398,0.1198975,0.10862406,0.186129391,2.94544363,17,4971.039893,2782.643506,124,0,0,124,125.2634375,34.27359375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,2016,9,13,0.17232677,0.17033774,0.11384393,0.186129391,2.94544363,1,4422.307202,3385.041162,70,0,0,70,101.4660938,11.92125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15405,9,7,0.28010046,0.1463473,0.10077698,0.186129391,2.94544363,13,4573.9052,3251.276147,60,0,0,60,85.255,11.15359375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,13959,1,19,0.12103815,0.107743666,0.10061183,0.186129391,2.94544363,8,2710.930981,1392.458441,353,0,0,353,222.8460938,54.23265625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15223,7,13,0.32776695,0.08400467,0.073891275,0.186129391,2.94544363,9,4876.146191,2805.221838,120,0,0,120,249.804375,47.63984375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15800,9,7,0.22871836,0.20149061,0.19364162,0.186129391,2.94544363,9,4836.60957,2861.741443,72,0,0,72,43.03390625,20.1396875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,12109,13,7,0.21143974,0.14929783,0.12047771,0.186129391,2.94544363,10,4661.252246,1838.392908,118,0,0,118,74.46265625,42.58234375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,11115,2,9,0.21068151,0.18048666,0.15407297,0.186129391,2.94544363,9,4782.715503,1931.789978,276,0,1,277,311.8039063,62.08984375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30973,13,9,0.24645177,0.13561067,0.12507032,0.186129391,2.94544363,9,5096.380859,2772.837585,126,0,0,126,228.31,33.8671875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,17212,13,2,0.18012363,0.15143211,0.13181454,0.186129391,2.94544363,14,4162.332129,2908.245947,133,0,0,133,215.485625,23.79734375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,8375,11,13,0.17339204,0.13454898,0.08799448,0.186129391,2.94544363,9,2291.618884,3421.806567,69,0,0,69,139.8489063,16.5271875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5172,11,13,0.22671314,0.20069973,0.1174815,0.186129391,2.94544363,6,1691.304413,2136.946484,193,0,0,194,327.5634375,8.5796875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30369,13,19,0.45571667,0.20625858,0.10438058,0.186129391,2.94544363,13,5041.165308,3061.107324,236,0,0,236,126.2117188,58.65796875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6033,13,9,0.2244287,0.19902113,0.14290948,0.186129391,2.94544363,17,2411.237708,2939.77854,120,0,0,120,64.121875,16.5271875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,7181,4,8,0.16309635,0.13871062,0.068036854,0.186129391,2.94544363,4,1766.611279,2618.608862,309,0,0,309,246.0564063,87.603125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,18971,13,7,0.13022777,0.11817404,0.11185156,0.186129391,2.94544363,21,2703.968079,2444.460132,107,0,0,107,151.8604688,49.5815625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,1863,2,11,0.13584098,0.10461769,0.10398844,0.186129391,2.94544363,17,4926.829517,3260.597717,99,0,0,99,360.88875,46.420625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30828,13,7,0.47470537,0.10508418,0.08819624,0.186129391,2.94544363,17,5010.027832,2780.13916,103,0,0,103,143.4614063,13.0953125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14818,9,13,0.28378874,0.17814498,0.11125318,0.186129391,2.94544363,13,4865.023975,3030.011353,149,0,0,149,361.2951563,82.41015625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15284,7,13,0.3126075,0.11458777,0.10244181,0.186129391,2.94544363,13,4706.012964,3247.796252,86,0,0,86,92.5703125,31.5190625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,19631,4,11,0.14014253,0.099004075,0.09059599,0.186129391,2.94544363,11,4310.949731,3492.122485,379,0,0,379,460.9098438,74.3271875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6254,13,7,0.16128814,0.13780892,0.10121648,0.186129391,2.94544363,17,2390.214734,3194.514368,286,0,0,286,251.8364063,63.35421875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,403,13,11,0.19011682,0.15887268,0.114260785,0.186129391,2.94544363,20,4127.86272,3467.561304,95,0,0,95,202.0290625,30.164375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,19592,13,12,0.21503296,0.14121713,0.057814226,0.186129391,2.94544363,1,4167.139941,3464.750659,98,1,0,100,89.99640625,16.21109375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30409,13,2,0.14967337,0.124210946,0.112386644,0.186129391,2.94544363,20,5231.688989,3281.268945,152,0,0,152,141.1132813,37.20875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,17889,13,9,0.23807168,0.21836926,0.055720516,0.186129391,2.94544363,1,2859.753821,2134.652356,170,0,0,170,63.58,34.31875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,2346,2,4,0.15627345,0.1113956,0.09172041,0.186129391,2.94544363,11,4154.020972,3506.894971,283,0,0,283,521.3289063,39.195625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,29549,13,27,0.2760846,0.2108847,0.10520993,0.186129391,2.94544363,7,5378.975146,2858.666211,201,1,0,202,232.645,59.83203125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14719,13,9,0.33971667,0.10476617,0.07751525,0.186129391,2.94544363,13,4861.589111,3086.4052,376,0,0,376,221.6720313,81.68765625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,32434,8,13,0.28610775,0.11820717,0.09356215,0.186129391,2.94544363,12,3526.572388,2251.545618,420,0,0,420,158.2275,79.83625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6205,13,27,0.120885156,0.11866048,0.11168606,0.186129391,2.94544363,2,2390.629358,3289.376111,78,0,0,78,231.4709375,44.43375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14671,13,9,0.51379365,0.13333562,0.05981284,0.186129391,2.94544363,9,4792.444019,2846.145313,220,0,0,220,168.9295313,57.3484375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,1906,13,2,0.22480978,0.17467678,0.09051572,0.186129391,2.94544363,17,4950.636157,3197.493518,86,0,0,86,84.0809375,31.29328125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15086,7,9,0.25803846,0.14634378,0.10750518,0.186129391,2.94544363,19,4900.994165,2628.142102,69,0,0,69,76.72046875,26.6421875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6140,1,4,0.13322218,0.08433266,0.08363476,0.186129391,2.94544363,22,2378.340881,2907.801855,267,1,0,268,185.0954688,37.8409375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30552,13,27,0.3706185,0.2260257,0.07663192,0.186129391,2.94544363,13,5140.078662,3002.853064,305,0,0,305,308.86875,54.8196875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30769,13,27,0.17960115,0.14646126,0.13458937,0.186129391,2.94544363,7,5025.259766,2951.107031,210,0,0,211,200.674375,30.48046875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,7309,11,2,0.09769711,0.08967835,0.08700616,0.186129391,2.94544363,22,1877.78302,3225.849817,134,0,0,134,111.9423438,9.6634375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15030,9,4,0.15882893,0.11387478,0.086426824,0.186129391,2.94544363,9,4707.100366,2741.350854,136,0,0,136,114.9226563,36.2153125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6028,13,7,0.38632092,0.13069052,0.0609409,0.186129391,2.94544363,17,2430.571887,2927.418054,214,0,0,214,111.4004688,52.69734375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15243,13,4,0.36508152,0.15138057,0.070449084,0.186129391,2.94544363,17,4913.668628,2890.960193,222,0,0,222,353.9798438,57.30328125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5579,4,2,0.16352093,0.14002505,0.08777576,0.186129391,2.94544363,17,2403.126392,3121.424744,181,0,0,181,209.88625,50.93625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,25913,9,13,0.301804,0.11856472,0.06857141,0.186129391,2.94544363,3,1026.932605,2660.193079,200,0,0,200,186.3598438,57.03234375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,655,4,1,0.08644353,0.07672359,0.076202154,0.186129391,2.94544363,1,1666.985925,2606.60365,75,0,0,75,107.3815625,28.76453125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,34508,4,2,0.14929812,0.09528202,0.093214214,0.186129391,2.94544363,18,4065.566602,3165.907593,97,0,0,97,110.18125,45.336875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5816,2,13,0.3612605,0.17187148,0.16733651,0.186129391,2.94544363,22,2357.824255,3181.703564,217,0,0,217,170.5551563,49.08484375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,31424,13,7,0.21647453,0.1964643,0.13281792,0.186129391,2.94544363,21,3964.546924,2227.079272,347,0,0,347,134.926875,86.33875,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6013,4,8,0.21727929,0.09237035,0.079005845,0.186129391,2.94544363,17,2424.254993,2901.945447,223,0,0,223,164.7751563,46.9625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30998,7,9,0.15890525,0.109553955,0.08340164,0.186129391,2.94544363,19,5012.652124,2719.248987,73,0,0,73,66.96671875,11.1084375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6569,1,13,0.12076754,0.10713254,0.106861725,0.186129391,2.94544363,21,2372.133765,2857.421094,51,1,0,52,104.2657813,34.90578125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30212,13,7,0.16746414,0.16220489,0.14921963,0.186129391,2.94544363,11,5023.597534,3279.274683,140,0,0,140,83.7196875,46.82703125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6023,13,2,0.19038227,0.15987127,0.10175293,0.186129391,2.94544363,2,2420.690637,2921.31366,205,0,0,205,115.058125,52.200625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14691,13,9,0.24690583,0.19568892,0.10509999,0.186129391,2.94544363,17,4844.068652,2846.979126,231,0,0,231,155.3375,63.08328125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,7194,1,19,0.20462197,0.083065525,0.07187418,0.186129391,2.94544363,5,1741.14054,2650.443811,294,0,0,294,259.8742188,31.0675,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14637,20,4,0.13034898,0.07193868,0.06630733,0.186129391,2.94544363,17,4930.215405,2680.2901,150,0,0,150,150.28,48.1365625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14475,13,2,0.14752445,0.13842222,0.08339014,0.186129391,2.94544363,17,4872.62002,3244.752771,74,0,0,74,122.5089063,17.38515625,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14742,13,2,0.2994229,0.15071592,0.07021244,0.186129391,2.94544363,13,4829.136377,3128.615918,54,0,0,54,85.39046875,9.934375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,16857,4,2,0.22329238,0.1383485,0.11391937,0.186129391,2.94544363,11,4224.069604,2790.320691,462,0,0,462,353.5282813,67.77953125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,31633,4,2,0.1429146,0.1002164,0.092109255,0.186129391,2.94544363,12,3810.247437,1772.389453,230,0,0,230,230.5226563,52.38125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6212,13,4,0.16077507,0.16047528,0.11114658,0.186129391,2.94544363,2,2396.851208,3251.252283,197,0,0,197,380.3059375,60.9609375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,32075,13,24,0.17654842,0.119154796,0.110312834,0.186129391,2.94544363,4,3748.685938,2215.013257,261,0,0,261,150.1445313,77.3075,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5729,13,19,0.32150364,0.177962,0.10323733,0.186129391,2.94544363,17,2358.192188,3310.157947,207,0,0,207,141.61,62.81234375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,29693,13,9,0.40190378,0.23085138,0.1432725,0.186129391,2.94544363,7,5301.55625,2772.095288,132,0,0,132,99.0728125,25.87453125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,35379,13,7,0.28727153,0.22165026,0.08533915,0.186129391,2.94544363,7,3892.503613,2877.222607,418,0,0,418,441.8990625,107.2009375,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,CNN Model : Independent Sampling - Clean Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,2135,13,9,0.19494466,0.14108045,0.13375014,0.186129391,2.94544363,9,4939.055737,2684.468091,107,0,0,107,88.145,32.01578125,,Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,CNN Model : Independent Sampling - Clean Data
