genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14751,13,4,0.15388006,0.07660618,0.076190986,0.152549341320992,2.93007040023804,20,4882.19455566406,3099.81241455078,121,0,0,121,128.46953125,52.561875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,18636,13,4,0.12370608,0.089865215,0.08445367,0.152549341320992,2.93007040023804,17,2764.88896484375,2404.89860839844,56,0,0,56,122.3734375,23.2103125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,33793,9,13,0.22537264,0.09422966,0.08242301,0.152549341320992,2.93007040023804,5,2092.80230712891,1636.32989501953,40,0,0,40,64.43796875,12.101875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,23622,13,12,0.11579878,0.10119201,0.098973304,0.152549341320992,2.93007040023804,19,2926.11981201172,3472.51604003906,32,0,0,32,37.97640625,15.39828125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,8535,4,1,0.11311873,0.08183624,0.073463835,0.152549341320992,2.93007040023804,22,1964.93790283203,3444.15745849609,157,0,0,157,145.80953125,33.18984375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5430,13,9,0.21438493,0.10905308,0.07077972,0.152549341320992,2.93007040023804,11,3819.19692382813,3465.74426269531,173,0,0,173,67.55375,20.00421875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30945,13,2,0.23078819,0.17314522,0.06613295,0.152549341320992,2.93007040023804,19,5047.69262695313,2736.07155761719,108,0,0,108,81.05546875,27.09375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,31467,2,1,0.11048966,0.100652084,0.07165236,0.152549341320992,2.93007040023804,2,3810.46201171875,1985.64150390625,62,0,0,62,87.19671875,16.97875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,1133,4,13,0.120759025,0.091724776,0.07436689,0.152549341320992,2.93007040023804,2,4167.98579101563,1692.40437011719,90,0,0,90,146.53203125,37.16359375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14959,13,4,0.1306954,0.11174408,0.06878463,0.152549341320992,2.93007040023804,13,4632.14223632812,2994.67596435547,85,0,0,85,177.14796875,34.499375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14749,13,12,0.18464921,0.12684378,0.073022105,0.152549341320992,2.93007040023804,17,4928.97319335938,3083.5443359375,220,0,0,220,207.176875,95.77640625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,7493,4,1,0.09355696,0.08323914,0.07500392,0.152549341320992,2.93007040023804,4,1823.72376708984,2750.62946777344,246,0,0,247,196.56515625,60.64484375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15405,1,4,0.0748252,0.07065006,0.07014298,0.152549341320992,2.93007040023804,13,4573.90520019531,3251.27614746094,60,0,0,60,85.255,11.15359375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6118,13,9,0.17197104,0.1434418,0.097415574,0.152549341320992,2.93007040023804,17,2364.26151123047,2927.90738525391,60,0,0,60,66.96671875,23.43609375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,34149,9,2,0.22361471,0.14031476,0.08821492,0.152549341320992,2.93007040023804,3,1797.67135009766,1675.66823120117,63,0,0,63,68.27625,19.9590625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14775,13,4,0.120703064,0.09689649,0.07726512,0.152549341320992,2.93007040023804,11,4750.40512695313,3239.09080810547,276,0,0,276,217.87890625,64.0315625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,23632,9,2,0.099568285,0.08878643,0.07987352,0.152549341320992,2.93007040023804,2,2942.38664550781,3479.56962890625,114,1,0,115,251.20421875,35.4025,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,35420,12,9,0.10115535,0.092051715,0.08935544,0.152549341320992,2.93007040023804,28,3791.49887695313,2931.92434082031,179,0,0,179,101.8725,47.0528125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,12715,13,12,0.121587336,0.08240461,0.08071362,0.152549341320992,2.93007040023804,12,4474.30786132813,2440.08479003906,376,0,0,376,150.28,100.3371875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5718,13,1,0.17480394,0.14437829,0.056612525,0.152549341320992,2.93007040023804,17,2342.30511474609,3270.47979736328,106,0,0,106,104.943125,34.27359375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,67,13,4,0.12634522,0.1094204,0.06769449,0.152549341320992,2.93007040023804,20,2159.43454589844,2533.39532470703,24,1,0,25,37.8409375,8.9409375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5665,13,4,0.13304822,0.08424976,0.07099345,0.152549341320992,2.93007040023804,2,2423.96446533203,2671.60146484375,123,1,0,125,193.63,32.5125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,35877,13,12,0.15694357,0.15383053,0.09355136,0.152549341320992,2.93007040023804,24,3542.66677246094,2942.03572998047,550,0,0,550,174.34828125,107.60734375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,7300,4,2,0.11907769,0.080197334,0.07642395,0.152549341320992,2.93007040023804,22,1830.28532714844,3352.58988037109,136,0,0,136,125.2634375,19.01078125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,35929,13,2,0.1914267,0.14127336,0.08582387,0.152549341320992,2.93007040023804,7,3481.32628173828,2892.15467529297,144,0,0,144,62.9478125,24.20375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,21628,13,8,0.19059984,0.11789889,0.06517881,0.152549341320992,2.93007040023804,17,2521.39592285156,2658.53250732422,125,0,0,125,101.37578125,53.78109375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,22439,2,4,0.12611988,0.101043336,0.08119326,0.152549341320992,2.93007040023804,16,1229.84769287109,2303.92686767578,93,0,0,93,116.09671875,14.40484375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5557,9,2,0.17670168,0.10451734,0.09449802,0.152549341320992,2.93007040023804,9,2418.51604003906,3090.74401855469,257,0,0,258,211.73765625,51.9296875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,25268,13,9,0.14918153,0.12124476,0.08656404,0.152549341320992,2.93007040023804,5,1343.47003173828,3258.24340820313,65,0,0,65,72.38546875,33.9575,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,22724,2,4,0.12705305,0.07945494,0.072865054,0.152549341320992,2.93007040023804,3,1105.00591430664,1866.72845458984,364,0,0,365,310.17828125,58.341875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,34781,1,2,0.115867235,0.08041435,0.074718215,0.152549341320992,2.93007040023804,7,3761.40646972656,3092.06716308594,162,0,0,162,125.66984375,32.2415625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,9217,13,4,0.07542822,0.07531294,0.07353809,0.152549341320992,2.93007040023804,3,4604.85922851562,1338.40157470703,110,0,0,110,86.65484375,17.29484375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,8381,13,12,0.14999242,0.113724455,0.07776749,0.152549341320992,2.93007040023804,17,2301.91953125,3459.41470947266,109,0,0,109,95.37,45.56265625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6324,13,1,0.12095633,0.085029155,0.07090921,0.152549341320992,2.93007040023804,4,2099.17004394531,2640.05932617188,96,0,0,96,92.48,25.9196875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,26171,4,2,0.16225404,0.079341866,0.06825432,0.152549341320992,2.93007040023804,6,951.309063720703,3349.37457275391,134,0,0,134,62.08984375,23.43609375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,11368,9,13,0.2161015,0.08429318,0.08215298,0.152549341320992,2.93007040023804,2,4747.389453125,2374.68729248047,27,0,0,27,46.28515625,9.8440625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30861,13,12,0.11919544,0.09096948,0.075223304,0.152549341320992,2.93007040023804,13,5015.42915039063,2829.03677978516,162,0,0,162,167.66515625,45.47234375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,33506,2,13,0.146872,0.0771207,0.069266476,0.152549341320992,2.93007040023804,3,2049.85427246094,1642.70811157227,54,0,0,54,39.015,11.15359375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,13229,8,1,0.10117116,0.08442981,0.075026825,0.152549341320992,2.93007040023804,10,2833.680859375,1411.23657226563,228,0,0,228,146.0353125,44.614375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,11101,13,9,0.19741213,0.11134603,0.07393645,0.152549341320992,2.93007040023804,9,4802.64858398437,1909.73459472656,40,0,0,40,26.37125,8.67,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,1570,13,4,0.15640451,0.08932326,0.07188904,0.152549341320992,2.93007040023804,10,4936.91081542969,1804.67534179688,191,0,0,192,134.02375,55.85828125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,21626,4,8,0.17078546,0.06860754,0.06510583,0.152549341320992,2.93007040023804,17,2497.07899169922,2654.83637695312,97,0,0,97,213.9503125,67.1021875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30636,3,8,0.08906233,0.082324214,0.07823798,0.152549341320992,2.93007040023804,13,5104.04787597656,2983.38876953125,106,0,0,106,64.9346875,17.38515625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6033,13,1,0.13710128,0.08040722,0.069541425,0.152549341320992,2.93007040023804,17,2411.23770751953,2939.77854003906,120,0,0,120,64.121875,16.5271875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,22129,13,12,0.16277295,0.15810776,0.0845449,0.152549341320992,2.93007040023804,10,1348.01315307617,2282.24979248047,78,0,0,78,42.94359375,14.13390625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30634,13,12,0.12668689,0.11803657,0.083877295,0.152549341320992,2.93007040023804,13,5093.6548828125,2977.95217285156,140,0,0,140,124.27,34.90578125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,9705,9,2,0.15796134,0.11528743,0.090592146,0.152549341320992,2.93007040023804,10,4161.3609375,1041.92225952148,43,0,0,43,61.99953125,11.4696875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,12079,13,1,0.09098753,0.07626238,0.069549166,0.152549341320992,2.93007040023804,12,4404.85480957031,2404.15942382813,257,0,0,258,168.92953125,55.58734375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6605,9,2,0.17348343,0.102880575,0.08903885,0.152549341320992,2.93007040023804,18,2397.55241699219,2856.31148681641,132,0,0,132,239.10234375,47.00765625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6467,13,9,0.16982679,0.12166214,0.08159379,0.152549341320992,2.93007040023804,2,2344.07380371094,3094.68190917969,275,0,0,275,158.408125,89.59,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,5710,2,13,0.21376486,0.082543366,0.07955495,0.152549341320992,2.93007040023804,17,2342.85234375,3341.79471435547,102,0,0,102,174.79984375,49.13,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,19240,13,4,0.09335484,0.077856034,0.07449375,0.152549341320992,2.93007040023804,6,2850.84417724609,1783.43883056641,149,0,0,149,135.51390625,7.6765625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,1,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,10428,1,9,0.16018985,0.067267805,0.06432132,0.152549341320992,2.93007040023804,15,734.745623779297,2699.66080322266,121,0,0,121,88.55140625,10.2053125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,15985,4,1,0.0870475,0.0799104,0.07022748,0.152549341320992,2.93007040023804,13,4551.32749023438,2837.25787353516,225,0,0,225,193.449375,35.4025,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30254,9,1,0.11893729,0.09748231,0.073414065,0.152549341320992,2.93007040023804,13,5022.02163085937,3184.51400146484,309,0,0,309,116.45796875,56.535625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14759,2,1,0.076066755,0.07496367,0.0702261,0.152549341320992,2.93007040023804,1,4887.06628417969,3133.44738769531,45,0,0,45,177.05765625,20.771875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6596,4,8,0.13157207,0.07692293,0.07458997,0.152549341320992,2.93007040023804,1,2382.89967041016,2830.43649902344,69,0,0,69,74.4175,19.73328125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,9786,4,13,0.07791725,0.07780589,0.07224825,0.152549341320992,2.93007040023804,10,4585.70393066406,1410.39591064453,201,0,0,201,112.4390625,17.65609375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,18074,4,1,0.09802778,0.092473425,0.075699456,0.152549341320992,2.93007040023804,12,2875.80836181641,2389.91009521484,13,0,0,13,41.001875,7.45078125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,9583,13,4,0.084072754,0.08165553,0.075464964,0.152549341320992,2.93007040023804,10,4478.4673828125,1222.891015625,72,0,0,72,73.33375,5.8703125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,18217,13,2,0.1793399,0.11980434,0.06546259,0.152549341320992,2.93007040023804,2,2648.64752197266,2518.45952148438,57,0,0,58,79.2040625,13.36625,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,14948,13,8,0.14236355,0.098496474,0.08507417,0.152549341320992,2.93007040023804,13,4678.37302246094,3010.18223876953,120,0,0,120,124.49578125,36.35078125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,6978,4,2,0.12197244,0.09342264,0.07431314,0.152549341320992,2.93007040023804,2,1889.28686523438,3036.4091796875,240,0,0,240,363.598125,63.71546875,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,35200,4,1,0.1146507,0.08926381,0.072009034,0.152549341320992,2.93007040023804,7,4021.17817382813,3303.146484375,96,0,0,96,62.36078125,25.87453125,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
Cd24a,Igf2,Trp73,Slc13a4,Spag16,17,30657,13,12,0.15886913,0.14456552,0.07452764,0.152549341320992,2.93007040023804,13,5087.88874511719,3004.48562011719,244,0,0,244,138.76515625,49.4009375,"",Endothelial,Neurons,Endothelial,Neurons,No majority cell types,0,Transformer Model : Whole Split - Raw Data
