genes5,genes4,genes3,genes2,genes1,Label.1,cell_id,Label.2,Label.3,Probability.1,Probability.2,Probability.3,Test.Accuracy,Test.Loss,True_cluster,x_centroid,y_centroid,transcript_counts,control_probe_counts,control_codeword_counts,total_counts,cell_area,nucleus_area,cell_type_1,cell_type_2,cell_type_3,cell_type_4,cell_type_5,majority_cell_type,status,Title
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,19632,7,2,0.09062877,0.08706108,0.08342765,0.182154611,2.943393946,11,4318.090063,3473.270374,307,0,0,307,590.3276563,37.34421875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,35796,2,1,0.19709326,0.11902112,0.07200157,0.182154611,2.943393946,20,3681.699048,3370.345251,624,0,0,624,777.8164063,20.63640625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,17401,3,5,0.22988617,0.09055371,0.08625621,0.182154611,2.943393946,1,4287.459351,2676.742969,202,0,0,202,696.49,20.18484375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,12220,2,7,0.20845981,0.11370758,0.0746425,0.182154611,2.943393946,2,4243.742041,2383.489233,175,0,0,175,595.881875,25.9196875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,30817,5,1,0.24906877,0.13995872,0.06762739,0.182154611,2.943393946,28,5413.632153,2689.558337,179,0,0,179,515.5489063,14.269375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,8581,1,5,0.22265126,0.14427595,0.090398766,0.182154611,2.943393946,2,1690.709247,3443.341699,125,1,0,126,524.2640625,24.24890625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,10482,2,5,0.29414764,0.08933949,0.08836773,0.182154611,2.943393946,19,517.4509888,2815.103503,168,0,0,168,423.5204688,5.238125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,6936,5,3,0.2011393,0.14170128,0.08489337,0.182154611,2.943393946,25,1909.63291,2968.14895,81,0,0,81,382.0670313,7.4959375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,36265,2,7,0.46136045,0.06538103,0.055291362,0.182154611,2.943393946,14,3601.326318,2638.034143,332,1,0,333,780.480625,35.1315625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,35552,1,18,0.20346391,0.10057233,0.08648667,0.182154611,2.943393946,18,3837.531274,2607.305273,157,0,0,157,547.29375,33.37046875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,21712,5,9,0.26163155,0.14488183,0.09769569,0.182154611,2.943393946,15,5410.866333,798.0724915,85,0,0,85,370.1457813,5.10265625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,15071,9,17,0.25607565,0.17066799,0.09826906,0.182154611,2.943393946,19,4882.663965,2575.387939,121,0,0,121,278.1173438,21.0428125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,17248,11,16,0.16822605,0.08031804,0.07172325,0.182154611,2.943393946,7,4423.832471,2776.402979,264,0,0,264,313.7907813,21.855625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,17456,17,9,0.12578492,0.12179013,0.093659684,0.182154611,2.943393946,20,4167.480273,3356.144897,169,1,0,170,194.2621875,36.89265625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,20275,5,11,0.21489991,0.08387841,0.063266315,0.182154611,2.943393946,14,3150.052271,2763.517053,115,0,0,115,442.0345313,11.60515625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,20307,5,6,0.09649741,0.094545364,0.09338209,0.182154611,2.943393946,1,3201.693298,2820.838928,89,1,0,90,265.5639063,8.67,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,20298,1,15,0.14888214,0.10462891,0.090587534,0.182154611,2.943393946,14,3048.497607,2774.732654,461,0,0,461,1099.735313,60.10296875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,1669,1,28,0.26561147,0.11012329,0.060275074,0.182154611,2.943393946,3,416.6878311,3530.613623,116,0,0,116,544.2682813,35.1315625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,32600,2,1,0.26709333,0.23503116,0.09295476,0.182154611,2.943393946,2,3689.869092,2026.213855,129,0,0,129,327.6085938,46.01421875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,16861,2,1,0.13405095,0.1312358,0.09039817,0.182154611,2.943393946,19,4204.184253,2594.731458,250,0,0,250,642.2573438,49.44609375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,34600,7,5,0.34697068,0.0793986,0.074935324,0.182154611,2.943393946,7,4014.59939,3033.960242,312,0,0,312,798.4076563,7.27015625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,25186,11,4,0.17617491,0.0990113,0.09537685,0.182154611,2.943393946,6,1266.222961,2777.972656,294,0,0,296,262.3578125,41.49859375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,1,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,1268,1,4,0.09638394,0.09182157,0.087616816,0.182154611,2.943393946,26,567.8115692,3371.443237,190,0,0,191,352.3090625,58.74828125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,6835,1,4,0.10765973,0.10683561,0.08329234,0.182154611,2.943393946,21,2143.540833,3336.605273,78,0,0,78,121.4703125,26.95828125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,17322,11,2,0.3124495,0.12750314,0.10371063,0.182154611,2.943393946,14,4651.604663,2643.592761,225,0,0,225,408.2125,26.1003125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,19622,2,11,0.13840504,0.13486765,0.13050243,0.182154611,2.943393946,11,4271.387378,3498.862305,165,0,0,165,477.030625,18.5140625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,32267,4,2,0.16337776,0.10310955,0.09434098,0.182154611,2.943393946,4,3491.781738,1765.666235,247,0,0,248,330.0470313,35.76375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,23610,2,4,0.12130427,0.11804015,0.098088644,0.182154611,2.943393946,19,2875.573865,3439.100415,341,0,0,341,685.5621875,89.45453125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,27146,2,4,0.19178137,0.12465259,0.09268984,0.182154611,2.943393946,5,5251.500049,1726.247797,282,0,1,283,434.7192188,19.5978125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,16266,7,2,0.22001804,0.14222546,0.113976814,0.182154611,2.943393946,1,4362.855347,2972.07688,303,0,0,303,407.6254688,26.6421875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,18180,15,12,0.20683104,0.19861548,0.14462376,0.182154611,2.943393946,15,2917.999988,2374.478528,375,0,0,375,1159.793125,46.6915625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,358,7,17,0.11749698,0.09370542,0.091434605,0.182154611,2.943393946,11,3878.186011,3387.520605,270,0,0,271,263.0803125,25.24234375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,17422,2,11,0.28803483,0.11423017,0.079060905,0.182154611,2.943393946,14,4346.032983,2698.296777,161,0,0,161,549.641875,18.8753125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,5832,5,2,0.20166789,0.105147585,0.095715255,0.182154611,2.943393946,2,2105.333997,3120.932092,189,2,0,191,469.4895313,22.89421875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,26611,11,4,0.15347722,0.09237122,0.089621246,0.182154611,2.943393946,4,5318.650464,1749.174866,209,0,0,209,244.8371875,59.47078125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,32105,5,1,0.16680647,0.12501806,0.116236076,0.182154611,2.943393946,2,3660.781494,2325.139099,212,0,0,212,762.2826563,22.6684375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,10069,2,1,0.15950775,0.107840635,0.08596851,0.182154611,2.943393946,6,4329.90332,1396.489819,481,0,0,481,690.3939063,11.24390625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,1,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,860,1,5,0.13027397,0.08524085,0.084860116,0.182154611,2.943393946,5,683.3765503,2552.226685,163,0,0,165,595.4754688,26.190625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,11270,6,2,0.12114604,0.09976538,0.088970505,0.182154611,2.943393946,2,4902.420239,1880.948108,128,0,0,128,337.9042188,6.81859375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,1493,2,5,0.11853231,0.11192594,0.10960476,0.182154611,2.943393946,14,4142.821973,2394.150964,309,0,0,309,799.3107813,26.190625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,31528,11,4,0.16940184,0.1654242,0.098900214,0.182154611,2.943393946,25,4056.462305,1771.021277,269,1,0,270,376.8740625,27.13890625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,19556,6,3,0.16446783,0.13914607,0.10094498,0.182154611,2.943393946,11,4356.850146,3507.674829,127,0,0,127,297.7603125,6.45734375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,18152,2,11,0.19608249,0.06472549,0.061594184,0.182154611,2.943393946,21,3014.160388,2317.969092,316,0,0,316,930.58,57.1678125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,1997,11,17,0.13515045,0.11224851,0.09657295,0.182154611,2.943393946,27,4594.080249,3370.747839,296,0,0,296,290.3998438,16.57234375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,14499,11,4,0.10915342,0.1005994,0.075900726,0.182154611,2.943393946,20,4923.837915,3351.430469,86,0,0,86,202.9321875,14.269375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,7052,1,9,0.14540726,0.13845101,0.10453046,0.182154611,2.943393946,18,2125.328918,2766.383728,101,0,0,101,173.4451563,31.3384375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,5530,2,1,0.14418587,0.10420671,0.08560108,0.182154611,2.943393946,2,3381.395874,3440.114563,290,0,0,290,587.573125,38.24734375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,34487,7,11,0.14705166,0.14155382,0.08604487,0.182154611,2.943393946,7,4076.851099,2995.047009,227,0,0,227,370.461875,15.66921875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,31909,17,2,0.117706686,0.10636296,0.09382619,0.182154611,2.943393946,4,3602.986475,1939.446619,67,0,0,67,145.403125,6.99921875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,15260,7,4,0.16546722,0.10455637,0.086822756,0.182154611,2.943393946,11,4889.469775,2950.633264,96,0,0,96,406.045,20.00421875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,12480,2,7,0.23415211,0.110529184,0.109139904,0.182154611,2.943393946,2,4689.87583,1786.100684,196,1,0,197,545.4875,31.6996875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,4357,6,4,0.07880649,0.07321303,0.06445777,0.182154611,2.943393946,10,2250.653491,1775.223755,285,0,0,285,217.3370313,7.63140625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,24151,4,2,0.09173368,0.08650153,0.08313882,0.182154611,2.943393946,10,5004.845239,1338.84577,240,0,0,241,234.1351563,28.40328125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,10903,9,2,0.19104093,0.16756943,0.085788585,0.182154611,2.943393946,9,3277.739246,661.4571442,26,0,0,26,304.53375,7.044375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,34970,4,7,0.1644428,0.14200328,0.067927256,0.182154611,2.943393946,14,4044.320337,2676.295142,360,0,0,361,736.4532813,97.2665625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,2871,2,5,0.14659974,0.10660466,0.09256996,0.182154611,2.943393946,6,1188.568011,3376.19668,339,0,0,340,609.9254688,21.2234375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,1,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,20907,1,10,0.102044836,0.09521068,0.09409202,0.182154611,2.943393946,2,2699.414478,3135.14386,29,0,0,29,173.8064063,9.25703125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,31792,2,21,0.2078759,0.14661358,0.07288019,0.182154611,2.943393946,12,3605.295752,2102.414612,204,0,0,204,556.7314063,17.74640625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,12566,4,11,0.20097484,0.11079937,0.0801532,0.182154611,2.943393946,26,4257.205493,1796.460474,378,0,0,378,503.6276563,33.82203125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,17246,7,17,0.21588536,0.13526142,0.104311965,0.182154611,2.943393946,7,4364.809766,2752.700098,235,1,0,236,517.31,27.7259375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,10480,2,15,0.17300127,0.10603796,0.068388484,0.182154611,2.943393946,15,538.9020752,2812.70105,412,0,0,412,957.0867188,45.4271875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,36244,2,7,0.21178989,0.11014298,0.07822506,0.182154611,2.943393946,7,3538.208423,2661.610022,380,0,0,380,941.4175,45.38203125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,23271,4,1,0.14468059,0.12442582,0.064651564,0.182154611,2.943393946,5,1161.969403,2477.99176,106,0,0,106,195.7071875,20.18484375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,31035,9,17,0.1416355,0.09193324,0.08457335,0.182154611,2.943393946,28,5076.000781,2645.701575,161,0,0,161,268.3635938,45.92390625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,21068,4,2,0.10311334,0.09247485,0.09178258,0.182154611,2.943393946,12,2849.615454,2714.307947,397,0,0,397,453.4139063,25.15203125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,26349,2,9,0.36545134,0.1813211,0.1251365,0.182154611,2.943393946,9,3885.098901,578.7233612,2,0,0,2,803.7360938,4.4253125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,26327,2,1,0.20835905,0.10875446,0.10293327,0.182154611,2.943393946,1,3952.225244,515.8772125,256,0,0,256,587.3925,26.8228125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,15154,11,4,0.17802808,0.11615178,0.07689048,0.182154611,2.943393946,17,4796.423413,2727.12207,83,0,0,83,256.84875,24.20375,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,30496,6,4,0.110686556,0.10660544,0.10468218,0.182154611,2.943393946,13,5253.562378,3154.935205,71,0,0,72,175.025625,5.41875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,32042,2,1,0.1442159,0.13346998,0.09407279,0.182154611,2.943393946,12,3669.000928,2090.116797,241,0,0,241,743.271875,38.3828125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,5533,11,6,0.1171522,0.116216436,0.08291636,0.182154611,2.943393946,11,3397.914014,3485.649951,322,0,0,322,444.4278125,48.588125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,9153,11,9,0.19027384,0.09082625,0.0866982,0.182154611,2.943393946,1,4543.813623,1292.874384,219,0,0,219,287.91625,20.3203125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,24691,2,7,0.1272316,0.11715839,0.087842375,0.182154611,2.943393946,1,1529.60426,3112.346179,220,0,0,220,393.04,34.81546875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,12433,2,9,0.14137594,0.102834545,0.100395925,0.182154611,2.943393946,18,4574.646875,1782.865869,215,0,0,215,326.20875,10.61171875,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,10835,28,9,0.3500668,0.19447187,0.1789982,0.182154611,2.943393946,28,2782.890869,513.8812897,6,0,0,6,839.8159375,7.27015625,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
Aqp4,Hapln1,Orai2,Gfap,Cabp7,14,4511,2,4,0.117591925,0.09486443,0.07951643,0.182154611,2.943393946,5,1888.312769,2437.685864,197,0,0,197,292.0254688,33.09953125,Neurons,Astrocytes,Neurons,Neurons,Astrocytes,Neurons,0,CNN Model : Stratified Sampling - Clean Data
